,SEASON_ID,GAME_ID,MATCHUP,TEAM_ID,GAME_DATE,VH,Team,Final,Open,Close,ML
2016,22007,0020701009,CHA @ IND,1610612766,2008-03-19,V,CHA,95,211.5,213.5,145
2017,22007,0020701009,IND vs. CHA,1610612754,2008-03-19,H,IND,102,6,3.5,-165
2018,22007,0020701010,ATL @ NJN,1610612737,2008-03-19,V,ATL,117,199,197.5,-110
2019,22007,0020701010,NJN vs. ATL,1610612751,2008-03-19,H,BKN,125,2.5,pk,-110
2020,22007,0020701013,MEM @ MIN,1610612763,2008-03-19,V,MEM,94,205,202.5,255
2021,22007,0020701013,MIN vs. MEM,1610612750,2008-03-19,H,MIN,98,7,7,-305
2022,22007,0020701012,HOU @ NOH,1610612745,2008-03-19,V,HOU,69,188,187,230
2023,22007,0020701012,NOH vs. HOU,1610612740,2008-03-19,H,NOP,90,3,6,-270
2024,22007,0020701011,DET @ CLE,1610612765,2008-03-19,V,DET,73,185,183,110
2025,22007,0020701011,CLE vs. DET,1610612739,2008-03-19,H,CLE,89,1,1.5,-130
2026,22007,0020701014,PHX @ SEA,1610612756,2008-03-19,V,PHX,110,10.5,12,-1200
2027,22007,0020701014,SEA vs. PHX,1610612760,2008-03-19,H,OKC,98,227,228,800
2028,22007,0020701015,GSW @ LAC,1610612744,2008-03-19,V,GSW,116,9,9,-500
2029,22007,0020701015,LAC vs. GSW,1610612746,2008-03-19,H,LAC,100,218.5,219,400
2030,22007,0020701016,SAS @ CHI,1610612759,2008-03-20,V,SAS,102,4.5,5,-215
2031,22007,0020701016,CHI vs. SAS,1610612741,2008-03-20,H,CHI,80,188.5,189.5,185
2032,22007,0020701017,BOS @ DAL,1610612738,2008-03-20,V,BOS,94,189,189,145
2033,22007,0020701017,DAL vs. BOS,1610612742,2008-03-20,H,DAL,90,3,3.5,-165
2034,22007,0020701018,LAL @ UTA,1610612747,2008-03-20,V,LAL,106,217,216.5,220
2035,22007,0020701018,UTA vs. LAL,1610612762,2008-03-20,H,UTA,95,5.5,6,-260
2036,22007,0020701020,MIN @ IND,1610612750,2008-03-21,V,MIN,113,212,210.5,210
2037,22007,0020701020,IND vs. MIN,1610612754,2008-03-21,H,IND,124,7,6,-250
2038,22007,0020701019,PHI @ ORL,1610612755,2008-03-21,V,PHI,95,205.5,205.5,220
2039,22007,0020701019,ORL vs. PHI,1610612753,2008-03-21,H,ORL,113,6,6.5,-260
2040,22007,0020701022,MEM @ NYK,1610612763,2008-03-21,V,MEM,120,204.5,200.5,110
2041,22007,0020701022,NYK vs. MEM,1610612752,2008-03-21,H,NYK,106,4,1.5,-130
2042,22007,0020701023,WAS @ MIA,1610612764,2008-03-21,V,WAS,103,10.5,13.5,-1800
2043,22007,0020701023,MIA vs. WAS,1610612748,2008-03-21,H,MIA,86,187.5,189.5,1100
2044,22007,0020701021,DEN @ NJN,1610612743,2008-03-21,V,DEN,125,3.5,5,-215
2045,22007,0020701021,NJN vs. DEN,1610612751,2008-03-21,H,BKN,114,224,226,185
2046,22007,0020701024,TOR @ CLE,1610612761,2008-03-21,V,TOR,83,191.5,191.5,170
2047,22007,0020701024,CLE vs. TOR,1610612739,2008-03-21,H,CLE,90,5,4.5,-200
2048,22007,0020701025,SAC @ SAS,1610612758,2008-03-21,V,SAC,89,192,195.5,700
2049,22007,0020701025,SAS vs. SAC,1610612759,2008-03-21,H,SAS,102,12,10.5,-1000
2050,22007,0020701026,LAC @ POR,1610612746,2008-03-21,V,LAC,102,192,190.5,850
2051,22007,0020701026,POR vs. LAC,1610612757,2008-03-21,H,POR,107,11,13.5,-1300
2052,22007,0020701027,SEA @ LAL,1610612760,2008-03-21,V,OKC,105,222.5,220.5,2000
2053,22007,0020701027,LAL vs. SEA,1610612747,2008-03-21,H,LAL,130,16,16.5,-4000
2054,22007,0020701028,HOU @ GSW,1610612745,2008-03-21,V,HOU,109,208,207,155
2055,22007,0020701028,GSW vs. HOU,1610612744,2008-03-21,H,GSW,106,2,4,-175
2056,22007,0020701031,ORL @ ATL,1610612753,2008-03-22,V,ORL,90,1.5,211,-115
2057,22007,0020701031,ATL vs. ORL,1610612737,2008-03-22,H,ATL,98,213,pk,-105
2058,22007,0020701030,MIA @ CHA,1610612748,2008-03-22,V,MIA,82,193,192.5,3000
2059,22007,0020701030,CHA vs. MIA,1610612766,2008-03-22,H,CHA,94,16,18,-6000
2060,22007,0020701029,NJN @ PHI,1610612751,2008-03-22,V,BKN,87,199.5,202,335
2061,22007,0020701029,PHI vs. NJN,1610612755,2008-03-22,H,PHI,91,8.5,8.5,-405
2062,22007,0020701033,BOS @ NOH,1610612738,2008-03-22,V,BOS,106,187,191,110
2063,22007,0020701033,NOH vs. BOS,1610612740,2008-03-22,H,NOP,113,1.5,2,-130
2064,22007,0020701034,NYK @ MIN,1610612752,2008-03-22,V,NYK,93,198.5,197,400
2065,22007,0020701034,MIN vs. NYK,1610612750,2008-03-22,H,MIN,114,8,9.5,-500
2066,22007,0020701032,SAC @ MEM,1610612758,2008-03-22,V,SAC,111,3,210,100
2067,22007,0020701032,MEM vs. SAC,1610612763,2008-03-22,H,MEM,117,215,1,-120
2068,22007,0020701035,IND @ CHI,1610612754,2008-03-22,V,IND,108,218,218,275
2069,22007,0020701035,CHI vs. IND,1610612741,2008-03-22,H,CHI,101,5.5,7,-325
2070,22007,0020701036,CLE @ MIL,1610612739,2008-03-22,V,CLE,98,5,4.5,-190
2071,22007,0020701036,MIL vs. CLE,1610612749,2008-03-22,H,MIL,108,200,203.5,160
2072,22007,0020701037,SEA @ UTA,1610612760,2008-03-22,V,OKC,101,222,218.5,4500
2073,22007,0020701037,UTA vs. SEA,1610612762,2008-03-22,H,UTA,115,19.5,21,-9000
2074,22007,0020701038,HOU @ PHX,1610612745,2008-03-22,V,HOU,113,204.5,205,245
2075,22007,0020701038,PHX vs. HOU,1610612756,2008-03-22,H,PHX,122,6.5,6.5,-295
2076,22007,0020701039,POR @ LAC,1610612757,2008-03-22,V,POR,83,5.5,7.5,-335
2077,22007,0020701039,LAC vs. POR,1610612746,2008-03-22,H,LAC,72,193,190,285
2078,22007,0020701040,SAS @ DAL,1610612759,2008-03-23,V,SAS,88,183.5,183.5,155
2079,22007,0020701040,DAL vs. SAS,1610612742,2008-03-23,H,DAL,81,4,4,-175
2080,22007,0020701041,DEN @ TOR,1610612743,2008-03-23,V,DEN,109,228.5,225,125
2081,22007,0020701041,TOR vs. DEN,1610612761,2008-03-23,H,TOR,100,2.5,2.5,-145
2082,22007,0020701042,DET @ WAS,1610612765,2008-03-23,V,DET,83,3,5.5,-230
2083,22007,0020701042,WAS vs. DET,1610612764,2008-03-23,H,WAS,95,188.5,188.5,190
2084,22007,0020701043,GSW @ LAL,1610612744,2008-03-23,V,GSW,115,230,233.5,245
2085,22007,0020701043,LAL vs. GSW,1610612747,2008-03-23,H,LAL,111,6.5,7,-295
2086,22007,0020701044,PHI @ BOS,1610612755,2008-03-24,V,PHI,95,194,192,425
2087,22007,0020701044,BOS vs. PHI,1610612738,2008-03-24,H,BOS,90,10,9.5,-525
2088,22007,0020701045,NJN @ NYK,1610612751,2008-03-24,V,BKN,106,2,7.5,-360
2089,22007,0020701045,NYK vs. NJN,1610612752,2008-03-24,H,NYK,91,201,200,300
2090,22007,0020701046,MIL @ MIA,1610612749,2008-03-24,V,MIL,73,8,10.5,-600
2091,22007,0020701046,MIA vs. MIL,1610612748,2008-03-24,H,MIA,78,202.5,198,475
2092,22007,0020701047,PHX @ DET,1610612756,2008-03-24,V,PHX,105,207,207,-110
2093,22007,0020701047,DET vs. PHX,1610612765,2008-03-24,H,DET,110,3.5,pk,-110
2094,22007,0020701048,DEN @ MEM,1610612743,2008-03-24,V,DEN,120,6.5,9,-500
2095,22007,0020701048,MEM vs. DEN,1610612763,2008-03-24,H,MEM,106,231,228.5,400
2096,22007,0020701049,SAC @ HOU,1610612758,2008-03-24,V,SAC,100,197,197.5,420
2097,22007,0020701049,HOU vs. SAC,1610612745,2008-03-24,H,HOU,108,12,9.5,-520
2098,22007,0020701050,POR @ SEA,1610612757,2008-03-24,V,POR,84,8.5,8,-350
2099,22007,0020701050,SEA vs. POR,1610612760,2008-03-24,H,OKC,97,205,201,290
2100,22007,0020701051,LAL @ GSW,1610612747,2008-03-24,V,LAL,123,234,2.5,-145
2101,22007,0020701051,GSW vs. LAL,1610612744,2008-03-24,H,GSW,119,pk,228.5,125
2102,22007,0020701053,NOH @ IND,1610612740,2008-03-25,V,NOP,114,7,7,-325
2103,22007,0020701053,IND vs. NOH,1610612754,2008-03-25,H,IND,106,212.5,214,275
2104,22007,0020701052,SAS @ ORL,1610612759,2008-03-25,V,SAS,107,1,190,105
2105,22007,0020701052,ORL vs. SAS,1610612753,2008-03-25,H,ORL,97,190.5,1.5,-125
2106,22007,0020701055,LAC @ DAL,1610612746,2008-03-25,V,LAC,90,190.5,189.5,1200
2107,22007,0020701055,DAL vs. LAC,1610612742,2008-03-25,H,DAL,103,10,14,-2000
2108,22007,0020701054,ATL @ CHI,1610612737,2008-03-25,V,ATL,94,205.5,207,145
2109,22007,0020701054,CHI vs. ATL,1610612741,2008-03-25,H,CHI,103,4.5,3.5,-165
2110,22007,0020701056,CHA @ UTA,1610612766,2008-03-25,V,CHA,106,205,207.5,1150
2111,22007,0020701056,UTA vs. CHA,1610612762,2008-03-25,H,UTA,128,13.5,13.5,-1900
2112,22007,0020701057,WAS @ POR,1610612764,2008-03-25,V,WAS,82,188.5,2,-130
2113,22007,0020701057,POR vs. WAS,1610612757,2008-03-25,H,POR,102,1,186.5,110
2114,22007,0020701058,DET @ TOR,1610612765,2008-03-26,V,DET,82,7,7,-325
2115,22007,0020701058,TOR vs. DET,1610612761,2008-03-26,H,TOR,89,212.5,214,275
2116,22007,0020701061,MIL @ ATL,1610612749,2008-03-26,V,MIL,96,1,190,105
2117,22007,0020701061,ATL vs. MIL,1610612737,2008-03-26,H,ATL,115,190.5,1.5,-125
2118,22007,0020701059,MIA @ NYK,1610612748,2008-03-26,V,MIA,96,190.5,189.5,1200
2119,22007,0020701059,NYK vs. MIA,1610612752,2008-03-26,H,NYK,103,10,14,-2000
2120,22007,0020701060,CHI @ PHI,1610612741,2008-03-26,V,CHI,99,205.5,207,145
2121,22007,0020701060,PHI vs. CHI,1610612755,2008-03-26,H,PHI,121,4.5,3.5,-165
2122,22007,0020701062,NOH @ CLE,1610612740,2008-03-26,V,NOP,100,205,207.5,1150
2123,22007,0020701062,CLE vs. NOH,1610612739,2008-03-26,H,CLE,99,13.5,13.5,-1900
2124,22007,0020701063,PHX @ BOS,1610612756,2008-03-26,V,PHX,97,188.5,2,-130
2125,22007,0020701063,BOS vs. PHX,1610612738,2008-03-26,H,BOS,117,1,186.5,110
2126,22007,0020701064,IND @ NJN,1610612754,2008-03-26,V,IND,117,1,183.5,-110
2127,22007,0020701064,NJN vs. IND,1610612751,2008-03-26,H,BKN,124,185,pk,-110
2128,22007,0020701065,MIN @ HOU,1610612750,2008-03-26,V,MIN,86,207,211,280
2129,22007,0020701065,HOU vs. MIN,1610612745,2008-03-26,H,HOU,97,7,7.5,-330
2130,22007,0020701066,LAC @ SAS,1610612746,2008-03-26,V,LAC,88,189.5,186.5,375
2131,22007,0020701066,SAS vs. LAC,1610612759,2008-03-26,H,SAS,97,7,9,-455
2132,22007,0020701067,MEM @ SAC,1610612763,2008-03-26,V,MEM,106,201.5,200.5,200
2133,22007,0020701067,SAC vs. MEM,1610612758,2008-03-26,H,SAC,107,7.5,5.5,-240
2134,22007,0020701068,WAS @ SEA,1610612764,2008-03-26,V,WAS,104,190,195.5,105
2135,22007,0020701068,SEA vs. WAS,1610612760,2008-03-26,H,OKC,99,2.5,2,-125
2136,22007,0020701069,CHA @ LAL,1610612766,2008-03-26,V,CHA,108,209.5,209.5,250
2137,22007,0020701069,LAL vs. CHA,1610612747,2008-03-26,H,LAL,95,6,7,-300
2138,22007,0020701070,MIA @ DET,1610612748,2008-03-27,V,MIA,69,179.5,177,6500
2139,22007,0020701070,DET vs. MIA,1610612765,2008-03-27,H,DET,85,21,20.5,-8500
2140,22007,0020701072,POR @ GSW,1610612757,2008-03-27,V,POR,95,209,211,675
2141,22007,0020701072,GSW vs. POR,1610612744,2008-03-27,H,GSW,111,10,12.5,-950
2142,22007,0020701071,DAL @ DEN,1610612742,2008-03-27,V,DAL,105,217,214,400
2143,22007,0020701071,DEN vs. DAL,1610612743,2008-03-27,H,DEN,118,8,8.5,-500
2144,22007,0020701075,NJN @ IND,1610612751,2008-03-28,V,BKN,115,218,217.5,190
2145,22007,0020701075,IND vs. NJN,1610612754,2008-03-28,H,IND,123,4.5,5.5,-230
2146,22007,0020701074,PHX @ PHI,1610612756,2008-03-28,V,PHX,107,1,3.5,-160
2147,22007,0020701074,PHI vs. PHX,1610612755,2008-03-28,H,PHI,93,217,218,140
2148,22007,0020701073,NYK @ TOR,1610612752,2008-03-28,V,NYK,95,197,197,1750
2149,22007,0020701073,TOR vs. NYK,1610612761,2008-03-28,H,TOR,103,13.5,16,-3500
2150,22007,0020701076,NOH @ BOS,1610612740,2008-03-28,V,NOP,92,194.5,196.5,250
2151,22007,0020701076,BOS vs. NOH,1610612738,2008-03-28,H,BOS,112,6.5,7,-300
2152,22007,0020701077,CHI @ ATL,1610612741,2008-03-28,V,CHI,103,207,206,165
2153,22007,0020701077,ATL vs. CHI,1610612737,2008-03-28,H,ATL,106,5,4.5,-195
2154,22007,0020701079,MIN @ SAS,1610612750,2008-03-28,V,MIN,84,186.5,186,750
2155,22007,0020701079,SAS vs. MIN,1610612759,2008-03-28,H,SAS,99,12.5,12,-1100
2156,22007,0020701078,ORL @ MIL,1610612753,2008-03-28,V,ORL,103,6,8.5,-425
2157,22007,0020701078,MIL vs. ORL,1610612749,2008-03-28,H,MIL,86,207,213.5,355
2158,22007,0020701080,LAC @ UTA,1610612746,2008-03-28,V,LAC,101,206,207,1750
2159,22007,0020701080,UTA vs. LAC,1610612762,2008-03-28,H,UTA,121,16,16.5,-3500
2160,22007,0020701081,WAS @ SAC,1610612764,2008-03-28,V,WAS,114,203.5,206.5,145
2161,22007,0020701081,SAC vs. WAS,1610612758,2008-03-28,H,SAC,108,1.5,3.5,-165
2162,22007,0020701083,CHA @ SEA,1610612766,2008-03-28,V,CHA,96,4,2.5,-140
2163,22007,0020701083,SEA vs. CHA,1610612760,2008-03-28,H,OKC,93,208,207.5,120
2164,22007,0020701082,MEM @ LAL,1610612763,2008-03-28,V,MEM,114,219.5,216,1100
2165,22007,0020701082,LAL vs. MEM,1610612747,2008-03-28,H,LAL,111,15,13.5,-1800
2166,22007,0020701084,PHX @ NJN,1610612756,2008-03-29,V,PHX,110,5,6.5,-295
2167,22007,0020701084,NJN vs. PHX,1610612751,2008-03-29,H,BKN,104,224,219,245
2168,22007,0020701085,CLE @ DET,1610612739,2008-03-29,V,CLE,71,181,184,250
2169,22007,0020701085,DET vs. CLE,1610612765,2008-03-29,H,DET,85,7,7,-300
2170,22007,0020701086,MIL @ CHI,1610612749,2008-03-29,V,MIL,111,207,207.5,475
2171,22007,0020701086,CHI vs. MIL,1610612741,2008-03-29,H,CHI,114,7.5,10.5,-600
2172,22007,0020701087,GSW @ DEN,1610612744,2008-03-29,V,GSW,112,239,240,295
2173,22007,0020701087,DEN vs. GSW,1610612743,2008-03-29,H,DEN,119,7,8,-355
2174,22007,0020701088,CHA @ POR,1610612766,2008-03-29,V,CHA,93,192,187,165
2175,22007,0020701088,POR vs. CHA,1610612757,2008-03-29,H,POR,85,5.5,4.5,-195
2176,22007,0020701089,MEM @ LAC,1610612763,2008-03-29,V,MEM,97,203,197.5,125
2177,22007,0020701089,LAC vs. MEM,1610612746,2008-03-29,H,LAC,110,3,2.5,-145
2178,22007,0020701090,HOU @ SAS,1610612745,2008-03-30,V,HOU,88,174,174.5,250
2179,22007,0020701090,SAS vs. HOU,1610612759,2008-03-30,H,SAS,109,6.5,7,-300
2180,22007,0020701091,UTA @ MIN,1610612762,2008-03-30,V,UTA,103,6.5,5.5,-250
2181,22007,0020701091,MIN vs. UTA,1610612750,2008-03-30,H,MIN,110,208.5,209,210
2182,22007,0020701092,NYK @ ATL,1610612752,2008-03-30,V,NYK,109,206.5,204,900
2183,22007,0020701092,ATL vs. NYK,1610612737,2008-03-30,H,ATL,114,13.5,13.5,-1300
2184,22007,0020701093,MIA @ BOS,1610612748,2008-03-30,V,MIA,62,183,184.5,NL
2185,22007,0020701093,BOS vs. MIA,1610612738,2008-03-30,H,BOS,88,22,23,NL
2186,22007,0020701094,NOH @ TOR,1610612740,2008-03-30,V,NOP,118,3,2.5,-150
2187,22007,0020701094,TOR vs. NOH,1610612761,2008-03-30,H,TOR,111,196.5,198.5,130
2188,22007,0020701095,PHI @ CLE,1610612755,2008-03-30,V,PHI,88,191.5,192,165
2189,22007,0020701095,CLE vs. PHI,1610612739,2008-03-30,H,CLE,91,3.5,4.5,-190
2190,22007,0020701097,SAC @ SEA,1610612758,2008-03-30,V,SAC,120,4.5,5.5,-250
2191,22007,0020701097,SEA vs. SAC,1610612760,2008-03-30,H,OKC,107,215.5,216,210
2192,22007,0020701096,DAL @ GSW,1610612742,2008-03-30,V,DAL,104,216,213.5,-200
2193,22007,0020701096,GSW vs. DAL,1610612744,2008-03-30,H,GSW,114,5,5.5,240
2194,22007,0020701098,WAS @ LAL,1610612764,2008-03-30,V,WAS,120,209.5,211,250
2195,22007,0020701098,LAL vs. WAS,1610612747,2008-03-30,H,LAL,126,7,7,-300
2196,22007,0020701100,MIA @ IND,1610612748,2008-03-31,V,MIA,85,198.5,195.5,1500
2197,22007,0020701100,IND vs. MIA,1610612754,2008-03-31,H,IND,105,16.5,16.5,-3000
2198,22007,0020701099,TOR @ CHA,1610612761,2008-03-31,V,TOR,104,2.5,2.5,-145
2199,22007,0020701099,CHA vs. TOR,1610612766,2008-03-31,H,CHA,100,194.5,198,125
2200,22007,0020701101,ATL @ MEM,1610612737,2008-03-31,V,ATL,116,3,3,-155
2201,22007,0020701101,MEM vs. ATL,1610612763,2008-03-31,H,MEM,99,210,208.5,135
2202,22007,0020701102,WAS @ UTA,1610612764,2008-03-31,V,WAS,87,209,210,425
2203,22007,0020701102,UTA vs. WAS,1610612762,2008-03-31,H,UTA,129,8.5,9.5,-525
2204,22007,0020701103,DEN @ PHX,1610612743,2008-03-31,V,DEN,117,236,235,210
2205,22007,0020701103,PHX vs. DEN,1610612756,2008-03-31,H,PHX,132,5.5,5.5,-250
2206,22007,0020701104,DAL @ LAC,1610612742,2008-03-31,V,DAL,93,6,6.5,-290
2207,22007,0020701104,LAC vs. DAL,1610612746,2008-03-31,H,LAC,86,192.5,189.5,240
2208,22007,0020701105,NOH @ ORL,1610612740,2008-04-01,V,NOP,98,206,2,-130
2209,22007,0020701105,ORL vs. NOH,1610612753,2008-04-01,H,ORL,97,1,210,110
2210,22007,0020701106,PHI @ NJN,1610612755,2008-04-01,V,PHI,108,1,2,-130
2211,22007,0020701106,NJN vs. PHI,1610612751,2008-04-01,H,BKN,99,203.5,200.5,110
2212,22007,0020701108,DET @ MIN,1610612765,2008-04-01,V,DET,94,5.5,2.5,-145
2213,22007,0020701108,MIN vs. DET,1610612750,2008-04-01,H,MIN,90,186,178.5,125
2214,22007,0020701107,NYK @ MIL,1610612752,2008-04-01,V,NYK,115,200,209,240
2215,22007,0020701107,MIL vs. NYK,1610612749,2008-04-01,H,MIL,119,8,6.5,-290
2216,22007,0020701109,BOS @ CHI,1610612738,2008-04-01,V,BOS,106,8,7,-325
2217,22007,0020701109,CHI vs. BOS,1610612741,2008-04-01,H,CHI,92,198,197.5,275
2218,22007,0020701110,GSW @ SAS,1610612744,2008-04-01,V,GSW,92,209,209.5,370
2219,22007,0020701110,SAS vs. GSW,1610612759,2008-04-01,H,SAS,116,8,8.5,-450
2220,22007,0020701111,PHX @ DEN,1610612756,2008-04-01,V,PHX,120,236,238,265
2221,22007,0020701111,DEN vs. PHX,1610612743,2008-04-01,H,DEN,126,5,7.5,-315
2222,22007,0020701112,HOU @ SAC,1610612745,2008-04-01,V,HOU,98,2,2,-135
2223,22007,0020701112,SAC vs. HOU,1610612758,2008-04-01,H,SAC,99,202,202.5,115
2224,22007,0020701114,CLE @ CHA,1610612739,2008-04-02,V,CLE,118,3,2.5,-145
2225,22007,0020701114,CHA vs. CLE,1610612766,2008-04-02,H,CHA,114,193.5,193.5,125
2226,22007,0020701115,TOR @ ATL,1610612761,2008-04-02,V,TOR,120,203.5,207,-105
2227,22007,0020701115,ATL vs. TOR,1610612737,2008-04-02,H,ATL,127,2.5,1,-115
2228,22007,0020701113,MIL @ WAS,1610612749,2008-04-02,V,MIL,110,207.5,209,700
2229,22007,0020701113,WAS vs. MIL,1610612764,2008-04-02,H,WAS,109,11,11.5,-1000
2230,22007,0020701116,IND @ BOS,1610612754,2008-04-02,V,IND,77,207,208,650
2231,22007,0020701116,BOS vs. IND,1610612738,2008-04-02,H,BOS,92,10.5,11,-900
2232,22007,0020701117,NOH @ MIA,1610612740,2008-04-02,V,NOP,106,14.5,17,-3500
2233,22007,0020701117,MIA vs. NOH,1610612748,2008-04-02,H,MIA,77,186,185.5,1750
2234,22007,0020701118,NYK @ MEM,1610612752,2008-04-02,V,NYK,114,214,211,195
2235,22007,0020701118,MEM vs. NYK,1610612763,2008-04-02,H,MEM,130,8.5,5.5,-235
2236,22007,0020701119,MIN @ UTA,1610612750,2008-04-02,V,MIN,100,212,211.5,2000
2237,22007,0020701119,UTA vs. MIN,1610612762,2008-04-02,H,UTA,117,16,16.5,-4000
2238,22007,0020701120,GSW @ DAL,1610612744,2008-04-02,V,GSW,86,214.5,213,170
2239,22007,0020701120,DAL vs. GSW,1610612742,2008-04-02,H,DAL,111,3.5,5,-200
2240,22007,0020701121,LAC @ SEA,1610612746,2008-04-02,V,LAC,102,200,205.5,200
2241,22007,0020701121,SEA vs. LAC,1610612760,2008-04-02,H,OKC,84,3,5.5,-240
2242,22007,0020701122,POR @ LAL,1610612757,2008-04-02,V,POR,91,207,205,900
2243,22007,0020701122,LAL vs. POR,1610612747,2008-04-02,H,LAL,104,14,14,-1400
2244,22007,0020701123,CHI @ CLE,1610612741,2008-04-03,V,CHI,101,197.5,197,300
2245,22007,0020701123,CLE vs. CHI,1610612739,2008-04-03,H,CLE,98,7.5,7.5,-360
2246,22007,0020701124,LAC @ SAC,1610612746,2008-04-03,V,LAC,98,206,210.5,475
2247,22007,0020701124,SAC vs. LAC,1610612758,2008-04-03,H,SAC,110,10.5,10,-600
2248,22007,0020701125,HOU @ POR,1610612745,2008-04-03,V,HOU,95,5,6.5,-290
2249,22007,0020701125,POR vs. HOU,1610612757,2008-04-03,H,POR,86,183,178.5,240
2250,22007,0020701126,CHA @ TOR,1610612766,2008-04-04,V,CHA,105,204,206.5,400
2251,22007,0020701126,TOR vs. CHA,1610612761,2008-04-04,H,TOR,100,10,8.5,-500
2252,22007,0020701127,PHI @ ATL,1610612755,2008-04-04,V,PHI,109,206.5,pk,115
2253,22007,0020701127,ATL vs. PHI,1610612737,2008-04-04,H,ATL,104,2,206,-135
2254,22007,0020701131,NYK @ NOH,1610612752,2008-04-04,V,NYK,110,211,210.5,2000
2255,22007,0020701131,NOH vs. NYK,1610612740,2008-04-04,H,NOP,118,15.5,16,-3000
2256,22007,0020701130,GSW @ MEM,1610612744,2008-04-04,V,GSW,117,10,10,-600
2257,22007,0020701130,MEM vs. GSW,1610612763,2008-04-04,H,MEM,86,231.5,229.5,450
2258,22007,0020701129,NJN @ DET,1610612751,2008-04-04,V,BKN,87,191,189.5,425
2259,22007,0020701129,DET vs. NJN,1610612765,2008-04-04,H,DET,106,9.5,10,-550
2260,22007,0020701128,MIA @ WAS,1610612748,2008-04-04,V,MIA,95,183,183,2200
2261,22007,0020701128,WAS vs. MIA,1610612764,2008-04-04,H,WAS,109,16.5,16.5,-3200
2262,22007,0020701132,IND @ MIL,1610612754,2008-04-04,V,IND,105,pk,2.5,-150
2263,22007,0020701132,MIL vs. IND,1610612749,2008-04-04,H,MIL,101,222,220,130
2264,22007,0020701133,SAS @ UTA,1610612759,2008-04-04,V,SAS,64,197,197,135
2265,22007,0020701133,UTA vs. SAS,1610612762,2008-04-04,H,UTA,90,3,3,-155
2266,22007,0020701134,MIN @ PHX,1610612750,2008-04-04,V,MIN,88,219.5,219,1700
2267,22007,0020701134,PHX vs. MIN,1610612756,2008-04-04,H,PHX,117,16,16,-2700
2268,22007,0020701136,HOU @ SEA,1610612745,2008-04-04,V,HOU,79,9.5,10.5,-700
2269,22007,0020701136,SEA vs. HOU,1610612760,2008-04-04,H,OKC,66,198,197,500
2270,22007,0020701135,DAL @ LAL,1610612742,2008-04-04,V,DAL,108,207,207,175
2271,22007,0020701135,LAL vs. DAL,1610612747,2008-04-04,H,LAL,112,5,5,-210
2272,22007,0020701137,ORL @ CLE,1610612753,2008-04-05,V,ORL,101,197.5,197,110
2273,22007,0020701137,CLE vs. ORL,1610612739,2008-04-05,H,CLE,86,3,2,-130
2274,22007,0020701138,ATL @ PHI,1610612737,2008-04-05,V,ATL,92,206,204,200
2275,22007,0020701138,PHI vs. ATL,1610612755,2008-04-05,H,PHI,85,6,5.5,-240
2276,22007,0020701139,BOS @ CHA,1610612738,2008-04-05,V,BOS,101,8.5,2,-130
2277,22007,0020701139,CHA vs. BOS,1610612766,2008-04-05,H,CHA,78,192,187,110
2278,22007,0020701140,TOR @ NJN,1610612761,2008-04-05,V,TOR,90,3.5,3.5,-165
2279,22007,0020701140,NJN vs. TOR,1610612751,2008-04-05,H,BKN,99,202.5,202.5,145
2280,22007,0020701141,WAS @ CHI,1610612764,2008-04-05,V,WAS,99,207,206,235
2281,22007,0020701141,CHI vs. WAS,1610612741,2008-04-05,H,CHI,87,4,7,-275
2282,22007,0020701142,SAC @ DEN,1610612758,2008-04-05,V,SAC,118,234,229,2000
2283,22007,0020701142,DEN vs. SAC,1610612743,2008-04-05,H,DEN,115,11,16.5,-4000
2284,22007,0020701143,DET @ MIA,1610612765,2008-04-06,V,DET,91,15,13.5,-2000
2285,22007,0020701143,MIA vs. DET,1610612748,2008-04-06,H,MIA,75,174,171.5,1400
2286,22007,0020701144,DAL @ PHX,1610612742,2008-04-06,V,DAL,105,216.5,212,170
2287,22007,0020701144,PHX vs. DAL,1610612756,2008-04-06,H,PHX,98,5,5,-200
2288,22007,0020701146,MIL @ IND,1610612749,2008-04-06,V,MIL,97,219,216,400
2289,22007,0020701146,IND vs. MIL,1610612754,2008-04-06,H,IND,105,10,10,-500
2290,22007,0020701147,SAS @ POR,1610612759,2008-04-06,V,SAS,72,8.5,9,-450
2291,22007,0020701147,POR vs. SAS,1610612757,2008-04-06,H,POR,65,177,177,350
2292,22007,0020701148,MEM @ MIN,1610612763,2008-04-06,V,MEM,113,210.5,208,175
2293,22007,0020701148,MIN vs. MEM,1610612750,2008-04-06,H,MIN,101,5,5,-210
2294,22007,0020701149,GSW @ NOH,1610612744,2008-04-06,V,GSW,96,221,220.5,175
2295,22007,0020701149,NOH vs. GSW,1610612740,2008-04-06,H,NOP,108,7.5,5,-210
2296,22007,0020701145,ORL @ NYK,1610612753,2008-04-06,V,ORL,90,6.5,8,-370
2297,22007,0020701145,NYK vs. ORL,1610612752,2008-04-06,H,NYK,100,213.5,211.5,305
2298,22007,0020701151,DEN @ SEA,1610612743,2008-04-06,V,DEN,147,12.5,13,-1400
2299,22007,0020701151,SEA vs. DEN,1610612760,2008-04-06,H,OKC,151,231,226.5,1000
2300,22007,0020701150,LAL @ SAC,1610612747,2008-04-06,V,LAL,114,6.5,9,-470
2301,22007,0020701150,SAC vs. LAL,1610612758,2008-04-06,H,SAC,92,223,222,370
